Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
169	ratan kumar	Nov 12, 2015	Yes	beautiful like every apple ...only backdrop is slippery	iPhone is iPhone. You cannot compare with other phones.   The only think I don't like is the phone is very slippery. my phone was mistakenly fall down thrice. Thank god. tempered glass protected it.   The phone is so thin. It is cynosure of all eyes. The space grey is good for men.   combine this with MacBook Air. You will receive calls in MacBook Air. Like I do regularly.   Now I have iPhone, MacBook Air and iPad.   Apple products are wonderful like seven wonders
170	Kiran	Nov 12, 2015	Yes	I phone 6 is good	All the best I phone 6 I am happy wirh my I phone 6 Is verry good and appel is
171	Falak	Nov 09, 2015	Yes	Thank u snapdeal...	I had ordered it n got delivered by next day itself..  Good packing... Very happy with snapdeal...
172	chunky	Nov 09, 2015	Yes	Iphone6	Good phone with nice colour but delivery was slow
173	Tushar	Nov 09, 2015	Yes	Reliable	Can rely on snapdeal to give genuine product and get it checked as original by its imEi number on net or apple store. So far so good...:)
174	Ziaa	Nov 09, 2015	Yes	Nice one	I bought it and this product is of course very good and very reasonable rate
175	Sush	Nov 09, 2015	Yes	AWESOME!	Thanks to snapdeal for the flawless delivery and best offer. Truly and amazing experience with best of snapdeal! I guess I need not speak much about the product because its an iPhone!
176	Ethreee	Nov 09, 2015	Yes	Review from phoneguru 40 and counting age 25	The only phone you can never go wrong buying combined with SNAPDEAL price and special Prize
177	Kiran	Nov 09, 2015	Yes	Its an Apple product! Period!	Some confusion regarding the final seller of Snapdeal, but received a sealed product and on time.  True to expectations, iPhone 6 is a very good phone.  If you are investing in your first apple product, Iphone 6 is the perfect phone.  The prices have gone down and you will not be disappointed with it.  However, regarding exchange options, snapdeal washes its hand off and puts the transaction to a company called ReGlobe.  Its very surprising why Snapdeal chose this company.  An unethical / "cheap" company with obnoxious guys in the call center.  We need to first of all call them to pick up our old phone and also give them our address. This inspite of we receiving an sms from ReGlobe that the old phone will be picked up shortly. The guy who comes to pick up the old phone tries to negotiate the already confirmed amount.  Not that Rs. 500 would make a huge difference in selling your old phone, but the mannerisms and style of operations of  ReGlobe is just too "cheap".  I decided not to sell my old phone as they were not willing to pay me the confirmed amount and lo and behold, I get as sms from ReGlobe that they tried contacting me several times and did not get a response!  Days later I get a call from the call center and the guy asks me if the transaction is done!  While I am explaining the facts, he disconnects the phone. Just too "cheap" and its not even worth your time calling / discussing with them. Snapdeal should not endorse them.
178	mukul	Nov 09, 2015	Yes	iphone 6 64gb	sealed pack piece, with invoice and original acc, delivered in 2 day.. Satisfied
